scenario,geology,alpha,policy,years,epochs,repetitions,honest_expected_deposits,attack_expected_deposits,delta_N,delta_N_standard_error,delta_N_ci95,relative_supply_elasticity,attacker_associated_delta_N,attacker_associated_delta_N_standard_error,attacker_associated_delta_N_ci95,net_attacker_associated_delta_over_global_delta,expected_eligible_attacker_events,expected_forfeited_bitcoin_rewards_R,expected_net_fixed_height_reward_shortfall_R,expected_additional_network_valid_solution_intervals,expected_attacker_share_of_additional_hash_intervals,expected_zero_cost_all_discoveries_omissions,R_per_expected_extra_deposit,value_capture_proxy_if_attacker_exits,value_capture_proxy_if_hash_share_maintained,value_capture_upper_bound,gross_budget_cap_R,gross_budget_utilization,threshold_value_over_R,threshold_capture_fraction_assumption,warning,matched_control_budget
B-historical-like-growth,c10-eclip,0.5,threshold,10,261,4096,9.2392578125,9.269287109375,0.030029296875,0.0037455011908612617,"[0.02268811454091193, 0.03737047920908807]",0.0032501849698763343,-0.007568359375,0.003095917220112675,"[-0.013636357126420844, -0.0015003616235791566]",-0.25203252032520324,0.048095703125,0.046142578125,0.0230712890625,0.046142578125,0.0230712890625,0.0,1.5365853658536586,0.0,0.5,1.0,,,100.0,0.5,,
B-historical-like-growth,c10-eclip,0.5,threshold,25,652,4096,23.166748046875,23.266357421875,0.099609375,0.008434875905513884,"[0.08307701822519278, 0.11614173177480722]",0.0042996701478538535,-0.005859375,0.006166738668515589,"[-0.017946182790290553, 0.006227432790290555]",-0.058823529411764705,0.12890625,0.125,0.0625,0.125,0.0625,0.0,1.2549019607843137,0.0,0.5,1.0,,,100.0,0.5,,
B-historical-like-growth,c10-eclip,0.5,threshold,50,1304,4096,46.29833984375,46.515625,0.21728515625,0.014716442276929935,"[0.18844092938721732, 0.24612938311278268]",0.004693152216327951,-0.006103515625,0.011030579791217082,"[-0.02772345201578548, 0.01551642076578548]",-0.028089887640449437,0.25732421875,0.2509765625,0.12548828125,0.2509765625,0.12548828125,0.0,1.155056179775281,0.0,0.5,1.0,,,100.0,0.5,,
B-historical-like-growth,c10-eclip,0.5,threshold,100,2609,4096,92.7314453125,93.1708984375,0.439453125,0.026319471044976547,"[0.387866961751846, 0.491039288248154]",0.004738987120486115,-0.047119140625,0.01983335270083557,"[-0.08599251191863772, -0.008245769331362285]",-0.10722222222222222,0.5234375,0.512451171875,0.2562255859375,0.512451171875,0.2562255859375,0.0,1.166111111111111,0.0,0.5,1.0,,,100.0,0.5,,
B-historical-like-growth,c10-eclip,0.5,all-discoveries-public-lock,1,26,4096,0.700439453125,0.70068359375,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",0.0003485535029627048,,,,,0.005126953125,0.0,0.0,0.005126953125,,0.005126953125,0.0,0.0,0.5,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,0.5,all-discoveries-public-lock,4,104,4096,3.502197265625,3.512451171875,0.01025390625,0.0017534316541337573,"[0.006817180207897835, 0.013690632292102165]",0.00292784942488672,,,,,0.0322265625,0.0,0.0,0.0322265625,,0.0322265625,0.0,0.0,0.5,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,0.5,all-discoveries-public-lock,10,261,4096,9.2392578125,9.2978515625,0.05859375,0.0053380007040756796,"[0.04813126862001167, 0.06905623137998833]",0.006341824331466018,,,,,0.100341796875,0.0,0.0,0.100341796875,,0.100341796875,0.0,0.0,0.5,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,0.5,all-discoveries-public-lock,25,652,4096,23.166748046875,23.365234375,0.198486328125,0.012124311336232207,"[0.17472267790598486, 0.22224997834401514]",0.008567725074032312,,,,,0.270751953125,0.0,0.0,0.270751953125,,0.270751953125,0.0,0.0,0.5,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,0.5,all-discoveries-public-lock,50,1304,4096,46.29833984375,46.7451171875,0.44677734375,0.020911023669208224,"[0.4057917373583519, 0.4877629501416481]",0.00964996466952826,,,,,0.548828125,0.0,0.0,0.548828125,,0.548828125,0.0,0.0,0.5,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,0.5,all-discoveries-public-lock,100,2609,4096,92.7314453125,93.609375,0.8779296875,0.03606370415445035,"[0.8072448273572773, 0.9486145476427227]",0.009467443158482261,,,,,1.094482421875,0.0,0.0,1.094482421875,,1.094482421875,0.0,0.0,0.5,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,0.5,omniscient-hard-ceiling,1,26,4096,0.700439453125,26.0,25.299560546875,0.012328646588772627,"[25.275396399561007, 25.323724694188993]",36.11955385151621,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,0.5,omniscient-hard-ceiling,4,104,4096,3.502197265625,104.0,100.497802734375,0.019451022229094315,"[100.45967873080598, 100.53592673794402]",28.695643081212967,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,0.5,omniscient-hard-ceiling,10,261,4096,9.2392578125,261.0,251.7607421875,0.03111379748885867,"[251.69975914442185, 251.82172523057815]",27.24902230208223,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,0.5,omniscient-hard-ceiling,25,652,4096,23.166748046875,652.0,628.833251953125,0.053025538426828216,"[628.7293218978084, 628.9371820084416]",27.1437860281797,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,0.5,omniscient-hard-ceiling,50,1304,4096,46.29833984375,1304.0,1257.70166015625,0.07892313186459682,"[1257.5469708177955, 1257.8563494947045]",27.165156772376843,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,0.5,omniscient-hard-ceiling,100,2609,4096,92.7314453125,2609.0,2516.2685546875,0.1124103473038399,"[2516.0482304067846, 2516.4888789682154]",27.135008477521403,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,0.5,public-lock-budget-1R,1,26,4096,0.700439453125,0.700439453125,0.0,0.0,"[0.0, 0.0]",0.0,-0.001953125,0.0006899435135935306,"[-0.0033054142866433198, -0.00060083571335668]",,0.00244140625,0.00244140625,0.001220703125,0.00244140625,0.001220703125,0.0,,0.0,0.5,1.0,1,0.00244140625,,,,True
B-historical-like-growth,c10-eclip,0.5,public-lock-budget-1R,4,104,4096,3.502197265625,3.508056640625,0.005859375,0.0013342383809843226,"[0.0032442677732707277, 0.008474482226729273]",0.001673056814220983,-0.005615234375,0.001399904912863127,"[-0.008359048004211729, -0.002871420745788271]",-0.9583333333333334,0.015380859375,0.015380859375,0.0076904296875,0.015380859375,0.0076904296875,0.0,2.625,0.0,0.5,1.0,1,0.015380859375,,,,True
B-historical-like-growth,c10-eclip,0.5,public-lock-budget-1R,10,261,4096,9.2392578125,9.26806640625,0.02880859375,0.0036755605978491114,"[0.021604494978215743, 0.03601269252178426]",0.003118063629637459,-0.0087890625,0.0031429163770230945,"[-0.014949178598965265, -0.002628946401034735]",-0.3050847457627119,0.048095703125,0.046630859375,0.0233154296875,0.046630859375,0.0233154296875,0.0,1.61864406779661,0.0,0.5,1.0,1,0.046630859375,,,,True
B-historical-like-growth,c10-eclip,0.5,public-lock-budget-1R,25,652,4096,23.166748046875,23.261474609375,0.0947265625,0.008299087190445186,"[0.07846035160672743, 0.11099277339327257]",0.0040889020033512136,-0.005126953125,0.006103735019713758,"[-0.017090273763638968, 0.006836367513638966]",-0.05412371134020619,0.12841796875,0.1201171875,0.06005859375,0.1201171875,0.06005859375,0.0,1.268041237113402,0.0,0.5,1.0,1,0.1201171875,,,,True
B-historical-like-growth,c10-eclip,0.5,public-lock-budget-1R,50,1304,4096,46.29833984375,46.488525390625,0.190185546875,0.013934508300747599,"[0.16287391060553472, 0.21749718314446528]",0.004107826490471319,-0.007568359375,0.010745622507211476,"[-0.02862977948913449, 0.013493060739134491]",-0.03979460847240052,0.256591796875,0.221923828125,0.1109619140625,0.221923828125,0.1109619140625,0.0,1.1668806161745828,0.0,0.5,1.0,1,0.221923828125,,,,True
B-historical-like-growth,c10-eclip,0.5,public-lock-budget-1R,100,2609,4096,92.7314453125,93.0859375,0.3544921875,0.024866187097043416,"[0.3057544607897949, 0.4032299142102051]",0.003822782943858799,-0.036865234375,0.019690848004724714,"[-0.07545929646426044, 0.0017288277142604377]",-0.10399449035812672,0.520263671875,0.408203125,0.2041015625,0.408203125,0.2041015625,0.0,1.1515151515151516,0.0,0.5,1.0,1,0.408203125,,,,True
B-historical-like-growth,c10-eclip,1.0,shallow-lock,1,26,4096,0.705810546875,0.705810546875,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.005859375,0.005859375,0.0,0.005859375,0.005859375,0.0,,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,shallow-lock,4,104,4096,3.503662109375,3.511474609375,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",0.002229809769354052,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",1.0,0.03662109375,0.03662109375,0.0,0.03662109375,0.03662109375,0.0,4.6875,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,shallow-lock,10,261,4096,9.26416015625,9.325927734375,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",0.006667369419701682,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",1.0,0.10888671875,0.10888671875,0.0,0.10888671875,0.10888671875,0.0,1.7628458498023716,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,shallow-lock,25,652,4096,23.213623046875,23.409912109375,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",0.008455770221806212,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",1.0,0.26123046875,0.26123046875,0.0,0.26123046875,0.26123046875,0.0,1.3308457711442787,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,shallow-lock,50,1304,4096,46.141845703125,46.591796875,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",0.009751477536680476,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",1.0,0.529052734375,0.529052734375,0.0,0.529052734375,0.529052734375,0.0,1.1758003255561584,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,shallow-lock,100,2609,4096,92.28564453125,93.2294921875,0.94384765625,0.03582329340749613,"[0.8736340011713076, 1.0140613113286925]",0.010227459113972942,0.94384765625,0.03582329340749613,"[0.8736340011713076, 1.0140613113286925]",1.0,1.080078125,1.080078125,0.0,1.080078125,1.080078125,0.0,1.1443352302121055,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,public-lock,1,26,4096,0.705810546875,0.705810546875,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.005859375,0.005859375,0.0,0.005859375,0.005859375,0.0,,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,public-lock,4,104,4096,3.503662109375,3.511474609375,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",0.002229809769354052,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",1.0,0.03662109375,0.03662109375,0.0,0.03662109375,0.03662109375,0.0,4.6875,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,public-lock,10,261,4096,9.26416015625,9.325927734375,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",0.006667369419701682,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",1.0,0.10888671875,0.10888671875,0.0,0.10888671875,0.10888671875,0.0,1.7628458498023716,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,public-lock,25,652,4096,23.213623046875,23.409912109375,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",0.008455770221806212,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",1.0,0.26123046875,0.26123046875,0.0,0.26123046875,0.26123046875,0.0,1.3308457711442787,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,public-lock,50,1304,4096,46.141845703125,46.591796875,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",0.009751477536680476,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",1.0,0.529052734375,0.529052734375,0.0,0.529052734375,0.529052734375,0.0,1.1758003255561584,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,public-lock,100,2609,4096,92.28564453125,93.2294921875,0.94384765625,0.03582329340749613,"[0.8736340011713076, 1.0140613113286925]",0.010227459113972942,0.94384765625,0.03582329340749613,"[0.8736340011713076, 1.0140613113286925]",1.0,1.080078125,1.080078125,0.0,1.080078125,1.080078125,0.0,1.1443352302121055,0.0,1.0,1.0,,,,,,
B-historical-like-growth,c10-eclip,1.0,threshold,1,26,4096,0.705810546875,0.705810546875,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.005859375,0.005859375,0.0,0.005859375,0.005859375,0.0,,0.0,1.0,1.0,,,100.0,1.0,,
B-historical-like-growth,c10-eclip,1.0,threshold,4,104,4096,3.503662109375,3.511474609375,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",0.002229809769354052,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",1.0,0.03662109375,0.03662109375,0.0,0.03662109375,0.03662109375,0.0,4.6875,0.0,1.0,1.0,,,100.0,1.0,,
B-historical-like-growth,c10-eclip,1.0,threshold,10,261,4096,9.26416015625,9.325927734375,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",0.006667369419701682,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",1.0,0.10888671875,0.107421875,0.0,0.107421875,0.107421875,0.0,1.7391304347826086,0.0,1.0,1.0,,,100.0,1.0,,
B-historical-like-growth,c10-eclip,1.0,threshold,25,652,4096,23.213623046875,23.409912109375,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",0.008455770221806212,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",1.0,0.26123046875,0.258056640625,0.0,0.258056640625,0.258056640625,0.0,1.314676616915423,0.0,1.0,1.0,,,100.0,1.0,,
B-historical-like-growth,c10-eclip,1.0,threshold,50,1304,4096,46.141845703125,46.591796875,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",0.009751477536680476,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",1.0,0.529052734375,0.5244140625,0.0,0.5244140625,0.5244140625,0.0,1.165491047205643,0.0,1.0,1.0,,,100.0,1.0,,
B-historical-like-growth,c10-eclip,1.0,threshold,100,2609,4096,92.28564453125,93.229248046875,0.943603515625,0.03582403187371124,"[0.873388413152526, 1.013818618097474]",0.010224813625324734,0.943603515625,0.03582403187371124,"[0.873388413152526, 1.013818618097474]",1.0,1.080078125,1.070556640625,0.0,1.070556640625,1.070556640625,0.0,1.1345407503234153,0.0,1.0,1.0,,,100.0,1.0,,
B-historical-like-growth,c10-eclip,1.0,all-discoveries-public-lock,1,26,4096,0.705810546875,0.705810546875,0.0,0.0,"[0.0, 0.0]",0.0,,,,,0.005859375,0.0,0.0,0.005859375,,0.005859375,,0.0,1.0,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,1.0,all-discoveries-public-lock,4,104,4096,3.503662109375,3.511474609375,0.0078125,0.0014185020296925057,"[0.005032236021802689, 0.010592763978197311]",0.002229809769354052,,,,,0.03662109375,0.0,0.0,0.03662109375,,0.03662109375,0.0,0.0,1.0,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,1.0,all-discoveries-public-lock,10,261,4096,9.26416015625,9.325927734375,0.061767578125,0.005233300976722073,"[0.05151030821062474, 0.07202484803937526]",0.006667369419701682,,,,,0.10888671875,0.0,0.0,0.10888671875,,0.10888671875,0.0,0.0,1.0,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,1.0,all-discoveries-public-lock,25,652,4096,23.213623046875,23.409912109375,0.1962890625,0.012115833306618485,"[0.17254202921902778, 0.22003609578097222]",0.008455770221806212,,,,,0.26123046875,0.0,0.0,0.26123046875,,0.26123046875,0.0,0.0,1.0,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,1.0,all-discoveries-public-lock,50,1304,4096,46.141845703125,46.591796875,0.449951171875,0.021863468297223916,"[0.4070987740124411, 0.4928035697375589]",0.009751477536680476,,,,,0.529052734375,0.0,0.0,0.529052734375,,0.529052734375,0.0,0.0,1.0,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,1.0,all-discoveries-public-lock,100,2609,4096,92.28564453125,93.2294921875,0.94384765625,0.03582329340749613,"[0.8736340011713076, 1.0140613113286925]",0.010227459113972942,,,,,1.080078125,0.0,0.0,1.080078125,,1.080078125,0.0,0.0,1.0,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
B-historical-like-growth,c10-eclip,1.0,omniscient-hard-ceiling,1,26,4096,0.705810546875,26.0,25.294189453125,0.011978051063338708,"[25.270712473040856, 25.317666433209144]",35.837080594949846,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,1.0,omniscient-hard-ceiling,4,104,4096,3.503662109375,104.0,100.496337890625,0.01951828410952042,"[100.45808205377034, 100.53459372747966]",28.68322764964114,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
B-historical-like-growth,c10-eclip,1.0,omniscient-hard-ceiling,10,261,4096,9.26416015625,261.0,251.73583984375,0.03095497441329834,"[251.67516809389994, 251.79651159360006]",27.173088072524113,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
